# time slot,request num,vertex1,vertex2,edge num,flow in slot,in port,out port
5,12,39,34,35,4.000000,-1,5
1,13,39,34,35,9.000000,-1,5
7,13,39,34,35,10.000000,-1,5
5,13,39,34,35,10.000000,-1,5
3,13,39,34,35,9.000000,-1,5
2,13,39,34,35,1.000000,-1,5
0,13,39,34,35,9.000000,-1,5
6,13,39,34,35,9.000000,-1,5
4,13,39,34,35,3.000000,-1,5
0,28,9,30,36,11.000000,-1,0
4,28,9,30,36,11.000000,-1,0
1,28,9,30,36,11.000000,-1,0
5,28,9,30,36,11.000000,-1,0
2,28,9,30,36,11.000000,-1,0
6,28,9,30,36,11.000000,-1,0
3,28,9,30,36,11.000000,-1,0
7,28,9,30,36,5.000000,-1,0
0,5,10,30,37,9.000000,-1,0
4,5,10,30,37,9.000000,-1,0
0,5,10,30,37,9.000000,-1,0
5,5,10,30,37,9.000000,-1,0
1,5,10,30,37,9.000000,-1,0
6,5,10,30,37,9.000000,-1,0
2,5,10,30,37,9.000000,-1,0
7,5,10,30,37,3.000000,-1,0
0,9,10,30,37,9.000000,-1,0
6,9,10,30,37,10.000000,-1,0
4,9,10,30,37,10.000000,-1,0
2,9,10,30,37,10.000000,-1,0
1,9,10,30,37,10.000000,-1,0
7,9,10,30,37,10.000000,-1,0
5,9,10,30,37,10.000000,-1,0
3,9,10,30,37,5.000000,-1,0
1,29,10,30,37,8.000000,-1,0
7,29,10,30,37,10.000000,-1,0
6,29,10,30,37,8.000000,-1,0
4,29,10,30,37,8.000000,-1,0
3,29,10,30,37,10.000000,-1,0
2,29,10,30,37,8.000000,-1,0
3,29,10,30,37,10.000000,-1,0
3,29,10,30,37,2.000000,-1,0
5,29,10,30,37,8.000000,-1,0
7,29,10,30,37,2.000000,-1,0
0,6,11,30,38,8.000000,-1,0
6,6,11,30,38,8.000000,-1,0
4,6,11,30,38,8.000000,-1,0
2,6,11,30,38,8.000000,-1,0
1,6,11,30,38,8.000000,-1,0
7,6,11,30,38,8.000000,-1,0
5,6,11,30,38,8.000000,-1,0
3,6,11,30,38,2.000000,-1,0
5,3,30,9,39,8.000000,-1,0
3,3,30,9,39,8.000000,-1,0
1,3,30,9,39,8.000000,-1,0
7,3,30,9,39,8.000000,-1,0
6,3,30,9,39,7.000000,-1,0
4,3,30,9,39,8.000000,-1,0
2,3,30,9,39,8.000000,-1,0
0,3,30,9,39,2.000000,-1,0
3,19,30,10,40,10.000000,-1,1
7,19,30,10,40,10.000000,-1,1
4,19,30,10,40,10.000000,-1,1
0,19,30,10,40,10.000000,-1,1
5,19,30,10,40,9.000000,-1,1
1,19,30,10,40,10.000000,-1,1
6,19,30,10,40,10.000000,-1,1
2,19,30,10,40,4.000000,-1,1
6,25,30,11,41,1.000000,-1,2
4,25,30,11,41,6.000000,-1,2
2,25,30,11,41,7.000000,-1,2
0,25,30,11,41,8.000000,-1,2
7,25,30,11,41,6.000000,-1,2
1,25,30,11,41,4.000000,-1,2
1,25,30,11,41,2.000000,-1,2
3,25,30,11,41,4.000000,-1,2
3,25,30,11,41,2.000000,-1,2
6,25,30,11,41,6.000000,-1,2
0,10,12,35,42,6.000000,-1,0
6,10,12,35,42,6.000000,-1,0
5,10,12,35,42,6.000000,-1,0
3,10,12,35,42,6.000000,-1,0
1,10,12,35,42,6.000000,-1,0
7,10,12,35,42,6.000000,-1,0
2,10,12,35,42,5.000000,-1,0
0,19,13,35,43,10.000000,-1,0
4,19,13,35,43,10.000000,-1,0
1,19,13,35,43,10.000000,-1,0
5,19,13,35,43,10.000000,-1,0
2,19,13,35,43,10.000000,-1,0
6,19,13,35,43,10.000000,-1,0
3,19,13,35,43,10.000000,-1,0
7,19,13,35,43,4.000000,-1,0
0,7,14,35,44,2.000000,-1,0
6,7,14,35,44,2.000000,-1,0
4,7,14,35,44,2.000000,-1,0
2,7,14,35,44,2.000000,-1,0
0,7,14,35,44,1.000000,-1,0
0,20,14,35,44,4.000000,-1,0
