# time slot,request num,vertex1,vertex2,edge num,flow in slot,in port,out port
3,25,21,30,38,6.000000,-1,3
4,25,21,30,38,1.000000,-1,3
5,25,21,30,38,2.000000,-1,3
5,25,21,30,38,1.000000,-1,3
6,25,21,30,38,1.000000,-1,3
4,4,30,21,39,10.000000,-1,1
2,4,30,21,39,10.000000,-1,1
0,4,30,21,39,10.000000,-1,1
6,4,30,21,39,10.000000,-1,1
4,4,30,21,39,7.000000,-1,1
3,4,30,21,39,10.000000,-1,1
1,4,30,21,39,10.000000,-1,1
7,4,30,21,39,4.000000,-1,1
5,6,30,21,39,8.000000,-1,1
3,6,30,21,39,7.000000,-1,1
1,6,30,21,39,7.000000,-1,1
7,6,30,21,39,8.000000,-1,1
5,6,30,21,39,8.000000,-1,1
6,6,30,21,39,7.000000,-1,1
0,6,30,21,39,7.000000,-1,1
2,6,30,21,39,2.000000,-1,1
3,14,30,21,39,8.000000,-1,1
7,14,30,21,39,9.000000,-1,1
4,14,30,21,39,7.000000,-1,1
1,14,30,21,39,8.000000,-1,1
5,14,30,21,39,9.000000,-1,1
6,14,30,21,39,8.000000,-1,1
0,14,30,21,39,8.000000,-1,1
2,14,30,21,39,5.000000,-1,1
1,5,22,25,40,9.000000,-1,2
5,5,22,25,40,9.000000,-1,2
1,5,22,25,40,9.000000,-1,2
5,5,22,25,40,9.000000,-1,2
1,5,22,25,40,9.000000,-1,2
6,5,22,25,40,9.000000,-1,2
2,5,22,25,40,9.000000,-1,2
7,5,22,25,40,3.000000,-1,2
1,13,22,25,40,9.000000,-1,2
7,13,22,25,40,10.000000,-1,2
5,13,22,25,40,10.000000,-1,2
3,13,22,25,40,10.000000,-1,2
2,13,22,25,40,10.000000,-1,2
0,13,22,25,40,10.000000,-1,2
6,13,22,25,40,10.000000,-1,2
4,13,22,25,40,5.000000,-1,2
2,27,22,25,40,11.000000,-1,2
0,27,22,25,40,9.000000,-1,2
6,27,22,25,40,9.000000,-1,2
4,27,22,25,40,11.000000,-1,2
2,27,22,25,40,7.000000,-1,2
3,27,22,25,40,9.000000,-1,2
4,27,22,25,40,9.000000,-1,2
5,27,22,25,40,9.000000,-1,2
7,27,22,25,40,7.000000,-1,2
3,29,22,25,40,10.000000,-1,2
3,29,22,25,40,1.000000,-1,2
4,29,22,25,40,10.000000,-1,2
4,29,22,25,40,2.000000,-1,2
6,29,22,25,40,9.000000,-1,2
7,29,22,25,40,8.000000,-1,2
7,29,22,25,40,9.000000,-1,2
0,29,22,25,40,10.000000,-1,2
0,29,22,25,40,4.000000,-1,2
0,29,22,25,40,4.000000,-1,2
4,19,25,22,41,9.000000,-1,0
2,19,25,22,41,9.000000,-1,0
0,19,25,22,41,9.000000,-1,0
6,19,25,22,41,9.000000,-1,0
5,19,25,22,41,3.000000,-1,0
3,19,25,22,41,10.000000,-1,0
1,19,25,22,41,10.000000,-1,0
7,19,25,22,41,4.000000,-1,0
1,4,22,31,42,10.000000,-1,3
7,4,22,31,42,10.000000,-1,3
5,4,22,31,42,10.000000,-1,3
3,4,22,31,42,10.000000,-1,3
1,4,22,31,42,9.000000,-1,3
0,4,22,31,42,10.000000,-1,3
6,4,22,31,42,10.000000,-1,3
4,4,22,31,42,4.000000,-1,3
2,9,22,31,42,10.000000,-1,3
0,9,22,31,42,9.000000,-1,3
